record_id,device_id,session_id,step_in_session,timestamp,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,vibration_rms_g,temperature_c,fault_level,fault_name,severity_score
175,DC_Mini_Motor_01,1,174,2026-05-01 09:43:30,-0.3275,0.1498,1.2661,2.392,0.641,1.494,0.4393,57.55,3,WARNING,2
176,DC_Mini_Motor_01,1,175,2026-05-01 09:43:45,0.3958,-0.239,0.8754,0.871,-3.166,0.519,0.4912,58.36,3,WARNING,2
177,DC_Mini_Motor_01,1,176,2026-05-01 09:44:00,-0.1233,0.0861,1.495,0.612,1.117,-3.638,0.4994,58.39,3,WARNING,2
178,DC_Mini_Motor_01,1,177,2026-05-01 09:44:15,0.4328,0.1625,0.861,-2.399,-2.584,-0.857,0.4952,58.94,3,WARNING,2
179,DC_Mini_Motor_01,1,178,2026-05-01 09:44:30,0.0188,0.0112,1.4884,3.318,0.505,-0.756,0.4772,58.29,3,WARNING,2
180,DC_Mini_Motor_01,1,179,2026-05-01 09:44:45,0.4198,-0.1777,1.1095,2.957,2.499,-1.721,0.4647,59.05,3,WARNING,2
181,DC_Mini_Motor_01,1,180,2026-05-01 09:45:00,-0.3655,0.1137,1.3046,-2.989,-6.427,-2.348,0.4931,58.76,3,WARNING,2
182,DC_Mini_Motor_01,1,181,2026-05-01 09:45:15,0.1992,0.3475,0.6621,1.225,-4.025,-4.801,0.519,59.11,3,WARNING,2
183,DC_Mini_Motor_01,1,182,2026-05-01 09:45:30,0.0094,0.0746,0.5136,2.69,3.618,6.714,0.4914,58.94,3,WARNING,2
184,DC_Mini_Motor_01,1,183,2026-05-01 09:45:45,-0.0836,0.0001,1.4517,-0.386,0.009,3.179,0.4678,58.72,3,WARNING,2
185,DC_Mini_Motor_01,1,184,2026-05-01 09:46:00,0.3291,-0.0826,1.3624,-2.426,0.793,-1.852,0.4948,57.49,3,WARNING,2
186,DC_Mini_Motor_01,1,185,2026-05-01 09:46:15,0.1864,0.3671,1.2974,-3.059,2.513,-2.266,0.5155,58.04,3,WARNING,2
187,DC_Mini_Motor_01,1,186,2026-05-01 09:46:30,0.2284,0.3201,0.696,-7.799,-1.628,0.475,0.5042,58.21,3,WARNING,2
188,DC_Mini_Motor_01,1,187,2026-05-01 09:46:45,0.4141,0.2731,1.1079,-0.137,-4.303,-0.71,0.5096,59.25,3,WARNING,2
189,DC_Mini_Motor_01,1,188,2026-05-01 09:47:00,-0.1107,-0.332,1.327,-0.23,-2.732,3.917,0.4781,57.55,3,WARNING,2
190,DC_Mini_Motor_01,1,189,2026-05-01 09:47:15,0.0398,-0.0549,0.5168,3.193,3.61,0.944,0.4902,58.97,3,WARNING,2
191,DC_Mini_Motor_01,1,190,2026-05-01 09:47:30,-0.0015,-0.0207,1.4879,-2.947,0.273,-3.405,0.486,58.1,3,WARNING,2
192,DC_Mini_Motor_01,1,191,2026-05-01 09:47:45,0.0352,0.1369,1.4936,7.948,-1.803,3.711,0.5009,56.81,3,WARNING,2
193,DC_Mini_Motor_01,1,192,2026-05-01 09:48:00,0.2324,-0.0622,1.4164,-2.704,-1.213,2.378,0.481,57.63,3,WARNING,2
194,DC_Mini_Motor_01,1,193,2026-05-01 09:48:15,0.461,-0.0295,1.2237,1.497,1.343,-0.728,0.4975,58.02,3,WARNING,2
195,DC_Mini_Motor_01,1,194,2026-05-01 09:48:30,-0.3385,-0.0594,0.6687,-2.875,-0.882,3.712,0.4732,58.25,3,WARNING,2
196,DC_Mini_Motor_01,1,195,2026-05-01 09:48:45,0.324,0.0177,0.6595,2.687,2.918,-2.723,0.4671,58.46,3,WARNING,2
197,DC_Mini_Motor_01,1,196,2026-05-01 09:49:00,0.1862,-0.4451,0.8814,3.019,3.759,-3.257,0.4807,58.24,3,WARNING,2
198,DC_Mini_Motor_01,1,197,2026-05-01 09:49:15,-0.0813,-0.1393,1.449,-2.133,-1.306,4.659,0.4801,59.01,3,WARNING,2
199,DC_Mini_Motor_01,1,198,2026-05-01 09:49:30,-0.3334,0.0054,0.6376,2.382,2.672,0.749,0.4906,58.78,3,WARNING,2
200,DC_Mini_Motor_01,1,199,2026-05-01 09:49:45,-0.3665,-0.0249,0.6592,-1.222,-0.351,1.944,0.5007,57.98,3,WARNING,2
201,DC_Mini_Motor_01,1,200,2026-05-01 09:50:00,0.0943,-0.0364,1.4803,-3.21,-3.055,-3.545,0.5023,58.67,3,WARNING,2
202,DC_Mini_Motor_01,1,201,2026-05-01 09:50:15,-0.2609,0.3355,0.7284,-1.263,0.032,2.994,0.4979,58.22,3,WARNING,2
203,DC_Mini_Motor_01,1,202,2026-05-01 09:50:30,0.431,-0.2247,1.0977,0.874,-3.532,-2.776,0.4851,58.93,3,WARNING,2
204,DC_Mini_Motor_01,1,203,2026-05-01 09:50:45,-0.4678,0.0306,0.7869,0.106,4.565,-2.144,0.5301,57.97,3,WARNING,2
205,DC_Mini_Motor_01,1,204,2026-05-01 09:51:00,0.0964,-0.0496,1.4778,2.657,1.42,3.276,0.5017,58.24,3,WARNING,2
206,DC_Mini_Motor_01,1,205,2026-05-01 09:51:15,0.0222,0.0116,0.5019,0.35,-3.854,-4.083,0.506,58.73,3,WARNING,2
207,DC_Mini_Motor_01,1,206,2026-05-01 09:51:30,-0.4299,-0.0911,0.7586,0.42,3.836,0.983,0.5107,56.79,3,WARNING,2
208,DC_Mini_Motor_01,1,207,2026-05-01 09:51:45,-0.2106,-0.0384,0.5615,-3.368,1.926,2.302,0.4821,57.87,3,WARNING,2
209,DC_Mini_Motor_01,1,208,2026-05-01 09:52:00,-0.0731,0.1459,1.4512,-4.3,-2.896,2.146,0.4906,58.03,3,WARNING,2
210,DC_Mini_Motor_01,1,209,2026-05-01 09:52:15,-0.2047,-0.0133,1.439,-1.013,3.229,-2.407,0.4814,58.87,3,WARNING,2
211,DC_Mini_Motor_01,1,210,2026-05-01 09:52:30,0.0616,-0.2202,0.5298,0.318,-2.446,-1.15,0.5252,56.77,3,WARNING,2
212,DC_Mini_Motor_01,1,211,2026-05-01 09:52:45,0.0463,-0.0419,1.4915,6.15,-0.372,-1.611,0.4871,58.65,3,WARNING,2
213,DC_Mini_Motor_01,1,212,2026-05-01 09:53:00,-0.3721,0.3007,1.0551,0.681,-3.385,1.466,0.4925,58.26,3,WARNING,2
214,DC_Mini_Motor_01,1,213,2026-05-01 09:53:15,-0.1844,0.2521,0.6596,1.973,-0.253,-1.689,0.4691,57.9,3,WARNING,2
215,DC_Mini_Motor_01,1,214,2026-05-01 09:53:30,-0.0944,-0.0255,0.513,3.505,3.079,1.303,0.5049,59.11,3,WARNING,2
216,DC_Mini_Motor_01,1,215,2026-05-01 09:53:45,-0.1625,-0.0387,1.4583,3.009,2.225,-3.013,0.4941,57.96,3,WARNING,2
217,DC_Mini_Motor_01,1,216,2026-05-01 09:54:00,-0.1337,0.4605,1.0703,0.912,10.37,-5.683,0.4941,58.32,3,WARNING,2
218,DC_Mini_Motor_01,1,217,2026-05-01 09:54:15,0.1691,-0.4815,1.0478,-5.206,-6.217,1.101,0.5018,58.53,3,WARNING,2
219,DC_Mini_Motor_01,1,218,2026-05-01 09:54:30,0.1837,-0.1213,1.4353,0.282,-1.325,0.636,0.4817,58.58,3,WARNING,2
220,DC_Mini_Motor_01,1,219,2026-05-01 09:54:45,-0.0369,-0.4715,1.058,4.669,3.11,1.062,0.4721,58.96,3,WARNING,2
221,DC_Mini_Motor_01,1,220,2026-05-01 09:55:00,0.1143,0.0402,1.5124,1.174,-1.928,-1.211,0.5128,57.76,3,WARNING,2
222,DC_Mini_Motor_01,1,221,2026-05-01 09:55:15,0.3391,0.3216,0.8375,6.651,1.406,-2.586,0.4997,57.87,3,WARNING,2
223,DC_Mini_Motor_01,1,222,2026-05-01 09:55:30,-0.1846,0.1112,0.5385,-3.48,-3.131,2.993,0.5109,59.01,3,WARNING,2
224,DC_Mini_Motor_01,1,223,2026-05-01 09:55:45,-0.0022,0.0275,0.5011,3.407,2.43,-1.21,0.4885,59.06,3,WARNING,2
225,DC_Mini_Motor_01,1,224,2026-05-01 09:56:00,-0.2831,0.2933,0.711,0.388,-4.69,0.536,0.485,58.08,3,WARNING,2
226,DC_Mini_Motor_01,1,225,2026-05-01 09:56:15,-0.0865,-0.43,1.2225,2.16,-2.891,3.255,0.4826,58.38,3,WARNING,2
227,DC_Mini_Motor_01,1,226,2026-05-01 09:56:30,-0.2005,0.1313,0.5576,-0.115,4.475,-0.203,0.4869,58.56,3,WARNING,2
228,DC_Mini_Motor_01,1,227,2026-05-01 09:56:45,-0.1929,-0.0011,0.5579,-2.229,-4.669,-1.276,0.4818,58.92,3,WARNING,2
229,DC_Mini_Motor_01,1,228,2026-05-01 09:57:00,-0.4506,0.147,0.8193,-2.671,-3.199,0.209,0.51,58.17,3,WARNING,2
230,DC_Mini_Motor_01,1,229,2026-05-01 09:57:15,-0.2561,0.0731,0.621,-0.348,0.754,1.247,0.4678,58.9,3,WARNING,2
231,DC_Mini_Motor_01,1,230,2026-05-01 09:57:30,0.3096,-0.233,1.3337,2.299,1.032,-4.022,0.5121,58.37,3,WARNING,2
232,DC_Mini_Motor_01,1,231,2026-05-01 09:57:45,0.0307,0.34,1.332,-2.588,-1.003,-2.532,0.4703,58.62,3,WARNING,2
233,DC_Mini_Motor_01,1,232,2026-05-01 09:58:00,-0.11,0.3237,1.3874,0.465,1.432,-1.524,0.5187,57.34,3,WARNING,2
234,DC_Mini_Motor_01,1,233,2026-05-01 09:58:15,0.2688,-0.27,0.6801,-0.071,1.432,-5.382,0.5007,58.28,3,WARNING,2
235,DC_Mini_Motor_01,1,234,2026-05-01 09:58:30,-0.0456,0.3563,1.3368,1.765,4.184,-3.016,0.4777,58.76,3,WARNING,2
236,DC_Mini_Motor_01,1,235,2026-05-01 09:58:45,-0.1099,0.0782,1.452,6.005,3.145,-0.824,0.4701,58.64,3,WARNING,2
237,DC_Mini_Motor_01,1,236,2026-05-01 09:59:00,-0.1567,0.4022,0.6763,-1.94,-4.29,-0.865,0.5151,58.57,3,WARNING,2
238,DC_Mini_Motor_01,1,237,2026-05-01 09:59:15,0.0479,-0.1489,1.4477,-4.589,-2.035,4.308,0.4773,57.4,3,WARNING,2
239,DC_Mini_Motor_01,1,238,2026-05-01 09:59:30,0.263,0.3665,0.8921,8.611,0.144,1.987,0.4704,57.36,3,WARNING,2
240,DC_Mini_Motor_01,1,239,2026-05-01 09:59:45,0.0772,0.0682,1.5292,2.177,0.2,-0.061,0.52,58.31,3,WARNING,2
241,DC_Mini_Motor_01,1,240,2026-05-01 10:00:00,-0.2656,-0.2185,0.6741,-3.934,-2.048,0.97,0.4744,57.68,3,WARNING,2
242,DC_Mini_Motor_01,1,241,2026-05-01 10:00:15,0.0123,0.2444,0.5879,-1.13,-6.38,-3.583,0.4741,58.26,3,WARNING,2
243,DC_Mini_Motor_01,1,242,2026-05-01 10:00:30,-0.0011,-0.4346,0.8615,5.226,0.961,1.453,0.4703,59.47,3,WARNING,2
244,DC_Mini_Motor_01,1,243,2026-05-01 10:00:45,-0.1823,0.2277,1.3642,0.316,-5.838,0.014,0.4796,57.99,3,WARNING,2
245,DC_Mini_Motor_01,1,244,2026-05-01 10:01:00,-0.0567,-0.2811,0.6167,0.495,1.267,1.7,0.4978,59.33,3,WARNING,2
246,DC_Mini_Motor_01,1,245,2026-05-01 10:01:15,0.0273,-0.0766,0.4852,0.022,-1.249,-1.213,0.5153,58.17,3,WARNING,2
247,DC_Mini_Motor_01,1,246,2026-05-01 10:01:30,-0.1596,-0.2963,0.6167,-0.485,3.168,3.632,0.4968,58.55,3,WARNING,2
248,DC_Mini_Motor_01,1,247,2026-05-01 10:01:45,-0.3227,0.2198,0.7097,-0.839,-2.728,2.155,0.5016,58.62,3,WARNING,2
249,DC_Mini_Motor_01,1,248,2026-05-01 10:02:00,-0.1652,0.1143,0.5539,-2.951,-0.662,-0.734,0.4762,57.71,3,WARNING,2
250,DC_Mini_Motor_01,1,249,2026-05-01 10:02:15,0.1965,0.2848,1.3631,4.493,4.334,3.486,0.4955,57.75,3,WARNING,2
251,DC_Mini_Motor_01,1,250,2026-05-01 10:02:30,0.3344,0.3041,1.2231,2.933,-5.581,-0.842,0.5159,58.49,3,WARNING,2
252,DC_Mini_Motor_01,1,251,2026-05-01 10:02:45,-0.0714,0.1187,1.434,-1.056,-1.002,-3.126,0.4748,58.27,3,WARNING,2
253,DC_Mini_Motor_01,1,252,2026-05-01 10:03:00,-0.0323,0.0926,0.5044,-3.638,-5.912,0.972,0.4837,58.38,3,WARNING,2
254,DC_Mini_Motor_01,1,253,2026-05-01 10:03:15,-0.2275,0.0728,0.5441,-7.229,-3.244,-4.886,0.5087,57.6,3,WARNING,2
255,DC_Mini_Motor_01,1,254,2026-05-01 10:03:30,0.2584,0.3953,1.0624,1.582,-2.033,-2.332,0.4603,58.67,3,WARNING,2
256,DC_Mini_Motor_01,1,255,2026-05-01 10:03:45,0.1428,0.0673,0.5408,7.315,5.604,1.422,0.4894,58.56,3,WARNING,2
257,DC_Mini_Motor_01,1,256,2026-05-01 10:04:00,-0.0481,0.0863,0.5137,1.35,-4.779,-0.415,0.5001,58.35,3,WARNING,2
258,DC_Mini_Motor_01,1,257,2026-05-01 10:04:15,-0.0792,-0.4634,1.1598,2.087,1.417,-0.043,0.5062,57.93,3,WARNING,2
259,DC_Mini_Motor_01,1,258,2026-05-01 10:04:30,0.2941,-0.3432,1.1999,-0.991,0.859,1.123,0.4936,57.97,3,WARNING,2
260,DC_Mini_Motor_01,1,259,2026-05-01 10:04:45,-0.4307,0.199,0.8903,-0.945,-0.747,0.935,0.473,58.83,3,WARNING,2
261,DC_Mini_Motor_01,1,260,2026-05-01 10:05:00,0.3874,0.3238,0.91,-1.77,2.763,-2.252,0.5023,57.3,3,WARNING,2
262,DC_Mini_Motor_01,1,261,2026-05-01 10:05:15,0.1254,0.3539,1.2603,-4.021,-3.026,3.25,0.4731,58.64,3,WARNING,2
263,DC_Mini_Motor_01,1,262,2026-05-01 10:05:30,0.1557,0.3685,1.2877,2.231,-1.323,-2.43,0.5109,58.06,3,WARNING,2
264,DC_Mini_Motor_01,1,263,2026-05-01 10:05:45,0.0781,0.3315,1.3611,-1.814,-3.845,-1.398,0.4893,57.62,3,WARNING,2
265,DC_Mini_Motor_01,1,264,2026-05-01 10:06:00,-0.0308,-0.0218,0.4557,-2.365,-7.389,3.236,0.5357,58.75,3,WARNING,2
266,DC_Mini_Motor_01,1,265,2026-05-01 10:06:15,-0.2004,0.1671,1.4281,0.827,3.453,3.827,0.5079,58.86,3,WARNING,2
267,DC_Mini_Motor_01,1,266,2026-05-01 10:06:30,-0.3164,0.3499,0.8473,-1.841,-1.49,2.257,0.5085,58.83,3,WARNING,2
268,DC_Mini_Motor_01,1,267,2026-05-01 10:06:45,-0.0198,0.2829,0.6035,0.459,4.603,-2.65,0.4867,58.91,3,WARNING,2
269,DC_Mini_Motor_01,1,268,2026-05-01 10:07:00,-0.1948,0.0626,1.4558,0.68,0.748,-1.387,0.4938,59.24,3,WARNING,2
270,DC_Mini_Motor_01,1,269,2026-05-01 10:07:15,0.3646,-0.1478,1.2905,2.158,-3.094,2.425,0.4798,58.14,3,WARNING,2
271,DC_Mini_Motor_01,1,270,2026-05-01 10:07:30,-0.0383,-0.5065,1.023,-2.704,-0.689,3.432,0.5038,59.23,3,WARNING,2
272,DC_Mini_Motor_01,1,271,2026-05-01 10:07:45,-0.2204,-0.4519,0.9322,-1.373,-1.563,2.139,0.4949,58.04,3,WARNING,2
273,DC_Mini_Motor_01,1,272,2026-05-01 10:08:00,-0.2943,-0.0614,1.3928,-0.894,-1.091,-1.274,0.4904,58.16,3,WARNING,2
274,DC_Mini_Motor_01,1,273,2026-05-01 10:08:15,-0.1175,0.273,0.5688,3.487,2.415,1.632,0.5251,59.0,3,WARNING,2
275,DC_Mini_Motor_01,1,274,2026-05-01 10:08:30,0.0414,0.0935,0.494,0.386,0.273,1.735,0.5142,58.64,3,WARNING,2
276,DC_Mini_Motor_01,1,275,2026-05-01 10:08:45,0.2892,0.2102,0.6815,-1.41,-0.536,-3.805,0.4829,59.17,3,WARNING,2
277,DC_Mini_Motor_01,1,276,2026-05-01 10:09:00,-0.3558,-0.3631,1.1138,-3.086,-3.58,-0.405,0.521,58.81,3,WARNING,2
278,DC_Mini_Motor_01,1,277,2026-05-01 10:09:15,0.0006,0.0328,0.5079,-0.934,-1.043,-1.52,0.492,59.11,3,WARNING,2
279,DC_Mini_Motor_01,1,278,2026-05-01 10:09:30,-0.2344,-0.4019,0.8672,0.662,2.492,4.426,0.486,58.92,3,WARNING,2
280,DC_Mini_Motor_01,1,279,2026-05-01 10:09:45,0.0778,0.1556,0.549,-0.219,-0.426,3.35,0.4802,57.88,3,WARNING,2
281,DC_Mini_Motor_01,1,280,2026-05-01 10:10:00,0.2934,0.0235,0.5842,-4.402,-0.259,2.935,0.5022,58.67,3,WARNING,2
282,DC_Mini_Motor_01,1,281,2026-05-01 10:10:15,0.2688,0.437,0.8917,3.887,1.983,1.284,0.5253,58.3,3,WARNING,2
283,DC_Mini_Motor_01,1,282,2026-05-01 10:10:30,0.387,0.0202,0.6832,-1.3,1.611,-0.6,0.4929,57.78,3,WARNING,2
284,DC_Mini_Motor_01,1,283,2026-05-01 10:10:45,0.0258,-0.0094,0.5155,-11.098,1.182,-4.308,0.4602,57.4,3,WARNING,2
285,DC_Mini_Motor_01,1,284,2026-05-01 10:11:00,-0.1941,0.1173,1.4321,-0.341,-0.597,0.411,0.5004,57.76,3,WARNING,2
286,DC_Mini_Motor_01,1,285,2026-05-01 10:11:15,0.0777,0.5032,1.0119,-3.421,-0.143,-0.416,0.5119,59.32,3,WARNING,2
287,DC_Mini_Motor_01,1,286,2026-05-01 10:11:30,-0.0203,-0.1374,1.4794,-6.235,-1.279,0.939,0.4875,59.46,3,WARNING,2
288,DC_Mini_Motor_01,1,287,2026-05-01 10:11:45,0.2816,-0.3561,1.1975,1.307,3.169,1.703,0.4964,59.14,3,WARNING,2
289,DC_Mini_Motor_01,1,288,2026-05-01 10:12:00,0.25,0.0325,1.42,2.749,-0.09,-3.568,0.4886,59.04,3,WARNING,2
290,DC_Mini_Motor_01,1,289,2026-05-01 10:12:15,-0.2261,-0.0366,1.4209,3.385,-1.71,-1.022,0.4762,58.84,3,WARNING,2
291,DC_Mini_Motor_01,1,290,2026-05-01 10:12:30,-0.4507,0.0584,0.8187,4.98,-2.613,1.607,0.4845,58.39,3,WARNING,2
292,DC_Mini_Motor_01,1,291,2026-05-01 10:12:45,-0.2447,0.4267,1.0912,-1.315,1.711,3.374,0.5033,58.57,3,WARNING,2
293,DC_Mini_Motor_01,1,292,2026-05-01 10:13:00,-0.1333,0.2007,1.4196,1.821,-3.335,3.859,0.4912,58.9,3,WARNING,2
294,DC_Mini_Motor_01,1,293,2026-05-01 10:13:15,0.0399,0.0073,0.4885,3.491,-3.853,3.642,0.5063,57.63,3,WARNING,2
295,DC_Mini_Motor_01,1,294,2026-05-01 10:13:30,0.1738,0.4409,0.849,1.63,2.63,5.022,0.5021,58.87,3,WARNING,2
296,DC_Mini_Motor_01,1,295,2026-05-01 10:13:45,-0.1251,0.0147,0.5391,-2.611,0.175,-0.326,0.4795,58.7,3,WARNING,2
297,DC_Mini_Motor_01,1,296,2026-05-01 10:14:00,-0.404,0.2195,1.0042,-3.216,-2.315,0.212,0.4696,59.33,3,WARNING,2
298,DC_Mini_Motor_01,1,297,2026-05-01 10:14:15,0.1615,-0.0252,0.5417,3.14,4.636,0.655,0.4883,58.42,3,WARNING,2
299,DC_Mini_Motor_01,2,0,2026-05-01 10:39:22,0.0036,0.1023,0.954,-1.086,-0.47,-1.224,0.0991,28.3,5,NORMAL,0
300,DC_Mini_Motor_01,2,1,2026-05-01 10:39:37,-0.0038,0.0066,1.0926,1.778,-0.834,-0.683,0.0786,28.2,5,NORMAL,0
301,DC_Mini_Motor_01,2,2,2026-05-01 10:39:52,0.0009,-0.0888,1.0019,-0.691,-0.958,1.337,0.0975,28.98,5,NORMAL,0
302,DC_Mini_Motor_01,2,3,2026-05-01 10:40:07,0.0575,-0.0249,1.0834,0.211,-0.603,0.855,0.0926,29.87,5,NORMAL,0
303,DC_Mini_Motor_01,2,4,2026-05-01 10:40:22,0.0487,-0.0331,1.0742,2.31,-1.286,-0.389,0.0936,30.46,5,NORMAL,0
304,DC_Mini_Motor_01,2,5,2026-05-01 10:40:37,-0.0039,0.0027,1.1195,-0.711,0.285,3.327,0.1142,30.56,5,NORMAL,0
305,DC_Mini_Motor_01,2,6,2026-05-01 10:40:52,-0.0794,-0.0414,1.0063,0.825,1.228,0.415,0.1043,30.69,5,NORMAL,0
306,DC_Mini_Motor_01,2,7,2026-05-01 10:41:07,-0.0616,0.0579,0.9656,1.31,-0.49,-1.566,0.1073,32.18,5,NORMAL,0
307,DC_Mini_Motor_01,2,8,2026-05-01 10:41:22,-0.0103,0.0416,1.0926,1.491,0.808,0.851,0.1031,32.09,5,NORMAL,0
308,DC_Mini_Motor_01,2,9,2026-05-01 10:41:37,-0.0066,0.0166,1.0736,-0.616,-0.516,-0.92,0.0881,33.08,5,NORMAL,0
309,DC_Mini_Motor_01,2,10,2026-05-01 10:41:52,-0.01,0.031,1.1109,-0.442,-0.126,-2.543,0.1075,31.87,5,NORMAL,0
310,DC_Mini_Motor_01,2,11,2026-05-01 10:42:07,-0.0788,0.0796,0.9337,-0.529,0.666,1.928,0.1298,33.58,5,NORMAL,0
311,DC_Mini_Motor_01,2,12,2026-05-01 10:42:22,0.0725,0.0772,0.988,-0.092,-1.135,-0.852,0.1159,32.96,5,NORMAL,0
312,DC_Mini_Motor_01,2,13,2026-05-01 10:42:37,0.0038,0.1224,0.9468,0.746,1.012,0.131,0.1388,33.59,5,NORMAL,0
313,DC_Mini_Motor_01,2,14,2026-05-01 10:42:52,0.0122,0.0044,1.127,2.003,0.697,1.588,0.1259,33.37,5,NORMAL,0
314,DC_Mini_Motor_01,2,15,2026-05-01 10:43:07,-0.11,0.0894,0.9282,0.666,0.244,-0.866,0.153,33.46,5,NORMAL,0
315,DC_Mini_Motor_01,2,16,2026-05-01 10:43:22,0.0045,-0.107,0.8933,-0.291,-0.919,-0.745,0.1583,34.46,5,NORMAL,0
316,DC_Mini_Motor_01,2,17,2026-05-01 10:43:37,0.0382,0.0114,0.8661,-0.112,0.467,1.189,0.1435,34.52,5,NORMAL,0
317,DC_Mini_Motor_01,2,18,2026-05-01 10:43:52,0.1389,-0.042,1.0837,0.499,-0.645,-1.66,0.1599,34.91,5,NORMAL,0
318,DC_Mini_Motor_01,2,19,2026-05-01 10:44:07,0.0077,-0.1637,1.0349,0.181,-2.416,0.75,0.1857,35.19,4,WATCH,1
319,DC_Mini_Motor_01,2,20,2026-05-01 10:44:22,0.0594,-0.0197,1.1655,-1.853,-3.143,-1.111,0.1759,35.11,4,WATCH,1
320,DC_Mini_Motor_01,2,21,2026-05-01 10:44:37,0.1594,0.0545,1.1271,-1.517,3.302,1.205,0.2008,36.22,4,WATCH,1
321,DC_Mini_Motor_01,2,22,2026-05-01 10:44:52,-0.0328,-0.0135,0.8558,0.542,1.349,-1.551,0.1692,35.68,4,WATCH,1
322,DC_Mini_Motor_01,2,23,2026-05-01 10:45:07,0.0,-0.0249,1.2327,-0.068,-1.19,1.949,0.2217,36.26,4,WATCH,1
323,DC_Mini_Motor_01,2,24,2026-05-01 10:45:22,0.0634,-0.0491,0.8081,-1.301,4.023,-2.581,0.2152,37.12,4,WATCH,1
324,DC_Mini_Motor_01,2,25,2026-05-01 10:45:37,0.217,0.056,0.9176,4.014,-2.638,-0.046,0.2274,36.51,4,WATCH,1
325,DC_Mini_Motor_01,2,26,2026-05-01 10:45:52,-0.1057,0.064,0.814,-3.537,-1.249,-1.435,0.2283,37.53,4,WATCH,1
326,DC_Mini_Motor_01,2,27,2026-05-01 10:46:07,0.1626,-0.1572,1.0587,-3.377,0.112,1.779,0.2412,37.34,4,WATCH,1
327,DC_Mini_Motor_01,2,28,2026-05-01 10:46:22,0.0066,-0.004,1.2471,-1.941,1.834,-0.73,0.2438,37.81,4,WATCH,1
328,DC_Mini_Motor_01,2,29,2026-05-01 10:46:37,0.2052,-0.0886,1.1589,-0.878,2.843,-1.489,0.2669,38.15,4,WATCH,1
329,DC_Mini_Motor_01,2,30,2026-05-01 10:46:52,0.0461,-0.2504,0.8662,-3.615,1.384,1.359,0.2898,38.13,4,WATCH,1
330,DC_Mini_Motor_01,2,31,2026-05-01 10:47:07,-0.1645,0.1912,0.8736,0.034,-1.305,1.24,0.274,39.11,4,WATCH,1
331,DC_Mini_Motor_01,2,32,2026-05-01 10:47:22,0.0899,0.2815,1.0884,-0.877,-0.145,0.745,0.3121,39.33,4,WATCH,1
332,DC_Mini_Motor_01,2,33,2026-05-01 10:47:37,0.1183,-0.2496,0.8038,-1.05,-1.076,-0.269,0.3336,38.94,4,WATCH,1
333,DC_Mini_Motor_01,2,34,2026-05-01 10:47:52,-0.0035,-0.13,1.3028,0.879,-3.51,0.554,0.3438,39.46,4,WATCH,1
334,DC_Mini_Motor_01,2,35,2026-05-01 10:48:07,0.059,-0.0226,0.6551,-1.243,-1.949,-1.248,0.3297,39.35,4,WATCH,1
335,DC_Mini_Motor_01,2,36,2026-05-01 10:48:22,0.0578,-0.0023,1.379,-0.777,-0.088,0.541,0.378,40.54,4,WATCH,1
336,DC_Mini_Motor_01,2,37,2026-05-01 10:48:37,-0.0535,0.3542,0.873,0.931,-2.179,0.969,0.375,40.53,4,WATCH,1
337,DC_Mini_Motor_01,2,38,2026-05-01 10:48:52,-0.3546,0.0357,0.9893,0.761,2.304,0.181,0.3608,40.27,4,WATCH,1
338,DC_Mini_Motor_01,2,39,2026-05-01 10:49:07,0.0485,-0.0892,1.3988,1.735,-0.584,0.443,0.4074,40.69,4,WATCH,1
339,DC_Mini_Motor_01,2,40,2026-05-01 10:49:22,-0.1005,-0.116,1.3636,0.228,2.667,-0.145,0.3963,40.17,4,WATCH,1
340,DC_Mini_Motor_01,2,41,2026-05-01 10:49:37,0.0784,-0.1303,0.6065,-1.16,1.798,1.183,0.4166,40.45,4,WATCH,1
341,DC_Mini_Motor_01,2,42,2026-05-01 10:49:52,-0.1165,0.006,1.4123,-4.285,1.193,2.883,0.4137,42.16,4,WATCH,1
342,DC_Mini_Motor_01,2,43,2026-05-01 10:50:07,-0.0297,-0.0507,1.4453,-0.939,-0.736,0.324,0.458,41.83,4,WATCH,1
343,DC_Mini_Motor_01,2,44,2026-05-01 10:50:22,0.0359,-0.2714,0.6864,-2.355,1.857,1.571,0.4409,42.32,4,WATCH,1
344,DC_Mini_Motor_01,2,45,2026-05-01 10:50:37,-0.0207,-0.4269,0.8681,1.996,-5.06,0.213,0.4455,42.03,4,WATCH,1
345,DC_Mini_Motor_01,2,46,2026-05-01 10:50:52,-0.1331,-0.339,0.7351,0.843,-0.479,2.672,0.4748,43.4,4,WATCH,1
346,DC_Mini_Motor_01,2,47,2026-05-01 10:51:07,0.045,0.1245,1.4815,1.76,1.656,-1.717,0.5085,43.87,4,WATCH,1
347,DC_Mini_Motor_01,2,48,2026-05-01 10:51:22,0.025,0.3963,0.7065,-3.968,0.769,3.606,0.5062,43.36,4,WATCH,1
348,DC_Mini_Motor_01,2,49,2026-05-01 10:51:37,-0.2202,0.0079,0.5108,1.834,1.604,-2.049,0.5291,44.42,4,WATCH,1
349,DC_Mini_Motor_01,2,50,2026-05-01 10:51:52,-0.1668,0.1229,0.5221,-3.054,-1.381,-3.504,0.5224,44.51,4,WATCH,1
